"","sub","rr","v0","alpha","model"
"319","8epzoljwn0gbtge","50",0.279999996916145,2.98280238255488e-16,"rw_base"
"320","8epzoljwn0gbtge","50",0.279999996916145,2.98280238255488e-16,"rw_base"
"321","8epzoljwn0gbtge","75",0.636406833145059,0.0389706961695221,"rw_base"
"322","8epzoljwn0gbtge","75",0.636406833145059,0.0389706961695221,"rw_base"
"323","8epzoljwn0gbtge","75",0.636406833145059,0.0389706961695221,"rw_base"
"324","8epzoljwn0gbtge","75",0.636406833145059,0.0389706961695221,"rw_base"
"325","8es63ovt8uw2mgg","25",0.279993277536749,0.138282669564652,"rw_base"
"326","8es63ovt8uw2mgg","25",0.279993277536749,0.138282669564652,"rw_base"
"327","8es63ovt8uw2mgg","25",0.279993277536749,0.138282669564652,"rw_base"
"328","8es63ovt8uw2mgg","25",0.279993277536749,0.138282669564652,"rw_base"
"329","8es63ovt8uw2mgg","50",0.494734179627491,0.00989988124591248,"rw_base"
"330","8es63ovt8uw2mgg","50",0.494734179627491,0.00989988124591248,"rw_base"
"331","8es63ovt8uw2mgg","50",0.494734179627491,0.00989988124591248,"rw_base"
"332","8es63ovt8uw2mgg","50",0.494734179627491,0.00989988124591248,"rw_base"
"333","8es63ovt8uw2mgg","75",0.810206949041585,0.0225475826602449,"rw_base"
"334","8es63ovt8uw2mgg","75",0.810206949041585,0.0225475826602449,"rw_base"
"335","8es63ovt8uw2mgg","75",0.810206949041585,0.0225475826602449,"rw_base"
"336","8es63ovt8uw2mgg","75",0.810206949041585,0.0225475826602449,"rw_base"
"337","8le0rzndxgpur8r","25",0.453199711376897,0.112084995099759,"rw_base"
"338","8le0rzndxgpur8r","25",0.453199711376897,0.112084995099759,"rw_base"
"339","8le0rzndxgpur8r","25",0.453199711376897,0.112084995099759,"rw_base"
"340","8le0rzndxgpur8r","25",0.453199711376897,0.112084995099759,"rw_base"
"341","8le0rzndxgpur8r","50",0.274706464554636,0.0454302753825577,"rw_base"
"342","8le0rzndxgpur8r","50",0.274706464554636,0.0454302753825577,"rw_base"
"343","8le0rzndxgpur8r","50",0.274706464554636,0.0454302753825577,"rw_base"
"344","8le0rzndxgpur8r","50",0.274706464554636,0.0454302753825577,"rw_base"
"345","8le0rzndxgpur8r","75",0.404417853347233,0.0472599643536148,"rw_base"
"346","8le0rzndxgpur8r","75",0.404417853347233,0.0472599643536148,"rw_base"
"347","8le0rzndxgpur8r","75",0.404417853347233,0.0472599643536148,"rw_base"
"348","8le0rzndxgpur8r","75",0.404417853347233,0.0472599643536148,"rw_base"
"349","96deaxjjts0yvax","25",0.249987306427668,5.07463266009085e-05,"rw_base"
"350","96deaxjjts0yvax","25",0.249987306427668,5.07463266009085e-05,"rw_base"
"351","96deaxjjts0yvax","25",0.249987306427668,5.07463266009085e-05,"rw_base"
"352","96deaxjjts0yvax","25",0.249987306427668,5.07463266009085e-05,"rw_base"
"353","96deaxjjts0yvax","50",0.48999997419112,4.25893840917182e-08,"rw_base"
"354","96deaxjjts0yvax","50",0.48999997419112,4.25893840917182e-08,"rw_base"
"355","96deaxjjts0yvax","50",0.48999997419112,4.25893840917182e-08,"rw_base"
"356","96deaxjjts0yvax","50",0.48999997419112,4.25893840917182e-08,"rw_base"
"357","96deaxjjts0yvax","75",0.747794863012524,0.0137002971810645,"rw_base"
"358","96deaxjjts0yvax","75",0.747794863012524,0.0137002971810645,"rw_base"
"359","96deaxjjts0yvax","75",0.747794863012524,0.0137002971810645,"rw_base"
"360","96deaxjjts0yvax","75",0.747794863012524,0.0137002971810645,"rw_base"
"361","9h1m4d4lp6ksfjt","25",0.345000011664904,2.98280238255488e-16,"rw_base"
"362","9h1m4d4lp6ksfjt","25",0.345000011664904,2.98280238255488e-16,"rw_base"
"363","9h1m4d4lp6ksfjt","25",0.345000011664904,2.98280238255488e-16,"rw_base"
"364","9h1m4d4lp6ksfjt","25",0.345000011664904,2.98280238255488e-16,"rw_base"
"365","9h1m4d4lp6ksfjt","50",0.999999999999935,0.277544605031402,"rw_base"
"366","9h1m4d4lp6ksfjt","50",0.999999999999935,0.277544605031402,"rw_base"
"367","9h1m4d4lp6ksfjt","50",0.999999999999935,0.277544605031402,"rw_base"
"368","9h1m4d4lp6ksfjt","50",0.999999999999935,0.277544605031402,"rw_base"
"369","9h1m4d4lp6ksfjt","75",0.588361728333888,0.0511912458507067,"rw_base"
"370","9h1m4d4lp6ksfjt","75",0.588361728333888,0.0511912458507067,"rw_base"
"371","9h1m4d4lp6ksfjt","75",0.588361728333888,0.0511912458507067,"rw_base"
"372","9h1m4d4lp6ksfjt","75",0.588361728333888,0.0511912458507067,"rw_base"
"373","9ho9tv1b4jdy3p6","25",0.134999968269099,2.18846613476726e-14,"rw_base"
"374","9ho9tv1b4jdy3p6","25",0.134999968269099,2.18846613476726e-14,"rw_base"
"375","9ho9tv1b4jdy3p6","25",0.134999968269099,2.18846613476726e-14,"rw_base"
"376","9ho9tv1b4jdy3p6","25",0.134999968269099,2.18846613476726e-14,"rw_base"
"377","9ho9tv1b4jdy3p6","50",0.495000004872275,1.53021926587382e-13,"rw_base"
"378","9ho9tv1b4jdy3p6","50",0.495000004872275,1.53021926587382e-13,"rw_base"
"379","9ho9tv1b4jdy3p6","50",0.495000004872275,1.53021926587382e-13,"rw_base"
"380","9ho9tv1b4jdy3p6","50",0.495000004872275,1.53021926587382e-13,"rw_base"
"381","9ho9tv1b4jdy3p6","75",0.77000000890044,2.4569183491972e-15,"rw_base"
"382","9ho9tv1b4jdy3p6","75",0.77000000890044,2.4569183491972e-15,"rw_base"
"383","9ho9tv1b4jdy3p6","75",0.77000000890044,2.4569183491972e-15,"rw_base"
"384","9ho9tv1b4jdy3p6","75",0.77000000890044,2.4569183491972e-15,"rw_base"
"385","9jfa3uck1pm1a27","25",0.249887128452827,0.000447269839670279,"rw_base"
"386","9jfa3uck1pm1a27","25",0.249887128452827,0.000447269839670279,"rw_base"
"387","9jfa3uck1pm1a27","25",0.249887128452827,0.000447269839670279,"rw_base"
"388","9jfa3uck1pm1a27","25",0.249887128452827,0.000447269839670279,"rw_base"
"389","9jfa3uck1pm1a27","50",0.620000008555236,8.37939765990916e-16,"rw_base"
"390","9jfa3uck1pm1a27","50",0.620000008555236,8.37939765990916e-16,"rw_base"
"391","9jfa3uck1pm1a27","50",0.620000008555236,8.37939765990916e-16,"rw_base"
"392","9jfa3uck1pm1a27","50",0.620000008555236,8.37939765990916e-16,"rw_base"
"393","9jfa3uck1pm1a27","75",0.739999999070777,3.87176221602027e-09,"rw_base"
"394","9jfa3uck1pm1a27","75",0.739999999070777,3.87176221602027e-09,"rw_base"
"395","9jfa3uck1pm1a27","75",0.739999999070777,3.87176221602027e-09,"rw_base"
"396","9jfa3uck1pm1a27","75",0.739999999070777,3.87176221602027e-09,"rw_base"
"397","9oe8onshjdy2khe","25",0.20528904318901,0.0222574792630547,"rw_base"
"398","9oe8onshjdy2khe","25",0.20528904318901,0.0222574792630547,"rw_base"
"399","9oe8onshjdy2khe","25",0.20528904318901,0.0222574792630547,"rw_base"
"400","9oe8onshjdy2khe","25",0.20528904318901,0.0222574792630547,"rw_base"
"401","9oe8onshjdy2khe","50",0.403305607050638,0.0421080762751599,"rw_base"
"402","9oe8onshjdy2khe","50",0.403305607050638,0.0421080762751599,"rw_base"
"403","9oe8onshjdy2khe","50",0.403305607050638,0.0421080762751599,"rw_base"
"404","9oe8onshjdy2khe","50",0.403305607050638,0.0421080762751599,"rw_base"
"405","9oe8onshjdy2khe","75",0.608340152861662,0.0799478199512572,"rw_base"
"406","9oe8onshjdy2khe","75",0.608340152861662,0.0799478199512572,"rw_base"
"407","9oe8onshjdy2khe","75",0.608340152861662,0.0799478199512572,"rw_base"
"408","9oe8onshjdy2khe","75",0.608340152861662,0.0799478199512572,"rw_base"
"409","9p57f5mpldrqae2","25",7.31385409881606e-15,0.041492737100998,"rw_base"
"410","9p57f5mpldrqae2","25",7.31385409881606e-15,0.041492737100998,"rw_base"
"411","9p57f5mpldrqae2","25",7.31385409881606e-15,0.041492737100998,"rw_base"
"412","9p57f5mpldrqae2","25",7.31385409881606e-15,0.041492737100998,"rw_base"
"413","9p57f5mpldrqae2","50",7.31385409881606e-15,0.184541779229879,"rw_base"
"414","9p57f5mpldrqae2","50",7.31385409881606e-15,0.184541779229879,"rw_base"
"415","9p57f5mpldrqae2","50",7.31385409881606e-15,0.184541779229879,"rw_base"
"416","9p57f5mpldrqae2","50",7.31385409881606e-15,0.184541779229879,"rw_base"
"417","9p57f5mpldrqae2","75",0.999999999999978,0.231166980131848,"rw_base"
"418","9p57f5mpldrqae2","75",0.999999999999978,0.231166980131848,"rw_base"
"419","9p57f5mpldrqae2","75",0.999999999999978,0.231166980131848,"rw_base"
"420","9p57f5mpldrqae2","75",0.999999999999978,0.231166980131848,"rw_base"
"421","a39zpu2zr3xl47k","25",0.139999989778548,3.87176221602027e-09,"rw_base"
"422","a39zpu2zr3xl47k","25",0.139999989778548,3.87176221602027e-09,"rw_base"
"423","a39zpu2zr3xl47k","25",0.139999989778548,3.87176221602027e-09,"rw_base"
"424","a39zpu2zr3xl47k","25",0.139999989778548,3.87176221602027e-09,"rw_base"
"425","a39zpu2zr3xl47k","50",0.284677663240513,0.00288988285283691,"rw_base"
"426","a39zpu2zr3xl47k","50",0.284677663240513,0.00288988285283691,"rw_base"
"427","a39zpu2zr3xl47k","50",0.284677663240513,0.00288988285283691,"rw_base"
"428","a39zpu2zr3xl47k","50",0.284677663240513,0.00288988285283691,"rw_base"
"429","a39zpu2zr3xl47k","75",0.439999990839697,2.1509790215448e-09,"rw_base"
"430","a39zpu2zr3xl47k","75",0.439999990839697,2.1509790215448e-09,"rw_base"
"431","a39zpu2zr3xl47k","75",0.439999990839697,2.1509790215448e-09,"rw_base"
"432","a39zpu2zr3xl47k","75",0.439999990839697,2.1509790215448e-09,"rw_base"
"433","ajztaxb5eyxtfch","25",0.405000003287054,2.4569183491972e-15,"rw_base"
"434","ajztaxb5eyxtfch","25",0.405000003287054,2.4569183491972e-15,"rw_base"
"435","ajztaxb5eyxtfch","25",0.405000003287054,2.4569183491972e-15,"rw_base"
"436","ajztaxb5eyxtfch","25",0.405000003287054,2.4569183491972e-15,"rw_base"
"437","ajztaxb5eyxtfch","50",0.394999996269486,2.4569183491972e-15,"rw_base"
"438","ajztaxb5eyxtfch","50",0.394999996269486,2.4569183491972e-15,"rw_base"
"439","ajztaxb5eyxtfch","50",0.394999996269486,2.4569183491972e-15,"rw_base"
"440","ajztaxb5eyxtfch","50",0.394999996269486,2.4569183491972e-15,"rw_base"
"441","ajztaxb5eyxtfch","75",0.170647689696373,0.0465513157204239,"rw_base"
"442","ajztaxb5eyxtfch","75",0.170647689696373,0.0465513157204239,"rw_base"
"443","ajztaxb5eyxtfch","75",0.170647689696373,0.0465513157204239,"rw_base"
"444","ajztaxb5eyxtfch","75",0.170647689696373,0.0465513157204239,"rw_base"
"445","as5hvtlqa9ouc2z","25",0.36000000164053,2.4569183491972e-15,"rw_base"
"446","as5hvtlqa9ouc2z","25",0.36000000164053,2.4569183491972e-15,"rw_base"
"447","as5hvtlqa9ouc2z","25",0.36000000164053,2.4569183491972e-15,"rw_base"
"448","as5hvtlqa9ouc2z","25",0.36000000164053,2.4569183491972e-15,"rw_base"
"449","as5hvtlqa9ouc2z","50",0.610000005374781,8.37939765990916e-16,"rw_base"
"450","as5hvtlqa9ouc2z","50",0.610000005374781,8.37939765990916e-16,"rw_base"
"451","as5hvtlqa9ouc2z","50",0.610000005374781,8.37939765990916e-16,"rw_base"
"452","as5hvtlqa9ouc2z","50",0.610000005374781,8.37939765990916e-16,"rw_base"
"453","as5hvtlqa9ouc2z","75",0.840000016218063,2.18846613476726e-14,"rw_base"
"454","as5hvtlqa9ouc2z","75",0.840000016218063,2.18846613476726e-14,"rw_base"
"455","as5hvtlqa9ouc2z","75",0.840000016218063,2.18846613476726e-14,"rw_base"
"456","as5hvtlqa9ouc2z","75",0.840000016218063,2.18846613476726e-14,"rw_base"
"457","au7m9jjmgy8d4gj","25",0.948205996586748,0.00248501441543535,"rw_base"
"458","au7m9jjmgy8d4gj","25",0.948205996586748,0.00248501441543535,"rw_base"
"459","au7m9jjmgy8d4gj","25",0.948205996586748,0.00248501441543535,"rw_base"
"460","au7m9jjmgy8d4gj","25",0.948205996586748,0.00248501441543535,"rw_base"
"461","au7m9jjmgy8d4gj","50",5.31108769268261e-12,0.580075604020691,"rw_base"
"462","au7m9jjmgy8d4gj","50",5.31108769268261e-12,0.580075604020691,"rw_base"
"463","au7m9jjmgy8d4gj","50",5.31108769268261e-12,0.580075604020691,"rw_base"
"464","au7m9jjmgy8d4gj","50",5.31108769268261e-12,0.580075604020691,"rw_base"
"465","au7m9jjmgy8d4gj","75",0.999999999984067,0.50950207102075,"rw_base"
"466","au7m9jjmgy8d4gj","75",0.999999999984067,0.50950207102075,"rw_base"
"467","au7m9jjmgy8d4gj","75",0.999999999984067,0.50950207102075,"rw_base"
"468","au7m9jjmgy8d4gj","75",0.999999999984067,0.50950207102075,"rw_base"
"469","b3jqszmpuje1kzj","25",0.31252736222735,0.00602950170763945,"rw_base"
"470","b3jqszmpuje1kzj","25",0.31252736222735,0.00602950170763945,"rw_base"
"471","b3jqszmpuje1kzj","25",0.31252736222735,0.00602950170763945,"rw_base"
"472","b3jqszmpuje1kzj","25",0.31252736222735,0.00602950170763945,"rw_base"
"473","b3jqszmpuje1kzj","50",0.489999980787456,2.7102335341439e-08,"rw_base"
"474","b3jqszmpuje1kzj","50",0.489999980787456,2.7102335341439e-08,"rw_base"
"475","b3jqszmpuje1kzj","50",0.489999980787456,2.7102335341439e-08,"rw_base"
"476","b3jqszmpuje1kzj","50",0.489999980787456,2.7102335341439e-08,"rw_base"
"477","b3jqszmpuje1kzj","75",0.739999999070777,3.87176221602027e-09,"rw_base"
"478","b3jqszmpuje1kzj","75",0.739999999070777,3.87176221602027e-09,"rw_base"
"479","b3jqszmpuje1kzj","75",0.739999999070777,3.87176221602027e-09,"rw_base"
"480","b3jqszmpuje1kzj","75",0.739999999070777,3.87176221602027e-09,"rw_base"
"481","bdov3ye1qvundbp","25",0.605694353232096,0.038521719739578,"rw_base"
"482","bdov3ye1qvundbp","25",0.605694353232096,0.038521719739578,"rw_base"
"483","bdov3ye1qvundbp","25",0.605694353232096,0.038521719739578,"rw_base"
"484","bdov3ye1qvundbp","25",0.605694353232096,0.038521719739578,"rw_base"
"485","bdov3ye1qvundbp","50",0.999999895462421,0.785335186018766,"rw_base"
"486","bdov3ye1qvundbp","50",0.999999895462421,0.785335186018766,"rw_base"
"487","bdov3ye1qvundbp","50",0.999999895462421,0.785335186018766,"rw_base"
"488","bdov3ye1qvundbp","50",0.999999895462421,0.785335186018766,"rw_base"
"489","bdov3ye1qvundbp","75",0.970000016031156,2.4569183491972e-15,"rw_base"
"490","bdov3ye1qvundbp","75",0.970000016031156,2.4569183491972e-15,"rw_base"
"491","bdov3ye1qvundbp","75",0.970000016031156,2.4569183491972e-15,"rw_base"
"492","bdov3ye1qvundbp","75",0.970000016031156,2.4569183491972e-15,"rw_base"
"493","brsvshywlogvxcq","25",0.249987368375863,5.04684201150007e-05,"rw_base"
"494","brsvshywlogvxcq","25",0.249987368375863,5.04684201150007e-05,"rw_base"
"495","brsvshywlogvxcq","25",0.249987368375863,5.04684201150007e-05,"rw_base"
"496","brsvshywlogvxcq","25",0.249987368375863,5.04684201150007e-05,"rw_base"
"497","brsvshywlogvxcq","50",0.435401417725914,0.0716351688091224,"rw_base"
"498","brsvshywlogvxcq","50",0.435401417725914,0.0716351688091224,"rw_base"
"499","brsvshywlogvxcq","50",0.435401417725914,0.0716351688091224,"rw_base"
"500","brsvshywlogvxcq","50",0.435401417725914,0.0716351688091224,"rw_base"
"501","brsvshywlogvxcq","75",0.750012701315856,5.07316995552006e-05,"rw_base"
"502","brsvshywlogvxcq","75",0.750012701315856,5.07316995552006e-05,"rw_base"
"503","brsvshywlogvxcq","75",0.750012701315856,5.07316995552006e-05,"rw_base"
"504","brsvshywlogvxcq","75",0.750012701315856,5.07316995552006e-05,"rw_base"
"505","bx1xq7e3jhb986v","25",0.600000055899921,6.55970830942423e-14,"rw_base"
"506","bx1xq7e3jhb986v","25",0.600000055899921,6.55970830942423e-14,"rw_base"
"507","bx1xq7e3jhb986v","25",0.600000055899921,6.55970830942423e-14,"rw_base"
"508","bx1xq7e3jhb986v","25",0.600000055899921,6.55970830942423e-14,"rw_base"
"509","bx1xq7e3jhb986v","50",0.389999989218391,8.37939765990916e-16,"rw_base"
"510","bx1xq7e3jhb986v","50",0.389999989218391,8.37939765990916e-16,"rw_base"
"511","bx1xq7e3jhb986v","50",0.389999989218391,8.37939765990916e-16,"rw_base"
"512","bx1xq7e3jhb986v","50",0.389999989218391,8.37939765990916e-16,"rw_base"
"513","bx1xq7e3jhb986v","75",0.27709182541453,0.0281828794667709,"rw_base"
"514","bx1xq7e3jhb986v","75",0.27709182541453,0.0281828794667709,"rw_base"
"515","bx1xq7e3jhb986v","75",0.27709182541453,0.0281828794667709,"rw_base"
"516","bx1xq7e3jhb986v","75",0.27709182541453,0.0281828794667709,"rw_base"
"517","c2se350v0tr4hzv","25",0.192844642848338,0.0736879471028699,"rw_base"
"518","c2se350v0tr4hzv","25",0.192844642848338,0.0736879471028699,"rw_base"
"519","c2se350v0tr4hzv","25",0.192844642848338,0.0736879471028699,"rw_base"
"520","c2se350v0tr4hzv","25",0.192844642848338,0.0736879471028699,"rw_base"
"521","c2se350v0tr4hzv","50",0.723663168498843,0.0855295699999319,"rw_base"
"522","c2se350v0tr4hzv","50",0.723663168498843,0.0855295699999319,"rw_base"
"523","c2se350v0tr4hzv","50",0.723663168498843,0.0855295699999319,"rw_base"
"524","c2se350v0tr4hzv","50",0.723663168498843,0.0855295699999319,"rw_base"
"525","c2se350v0tr4hzv","75",0.754999995792546,6.55970830942423e-14,"rw_base"
"526","c2se350v0tr4hzv","75",0.754999995792546,6.55970830942423e-14,"rw_base"
"527","c2se350v0tr4hzv","75",0.754999995792546,6.55970830942423e-14,"rw_base"
"528","c2se350v0tr4hzv","75",0.754999995792546,6.55970830942423e-14,"rw_base"
"529","cavjhtxfs1z091j","25",0.99999999999823,0.440761620885006,"rw_base"
"530","cavjhtxfs1z091j","25",0.99999999999823,0.440761620885006,"rw_base"
"531","cavjhtxfs1z091j","25",0.99999999999823,0.440761620885006,"rw_base"
"532","cavjhtxfs1z091j","25",0.99999999999823,0.440761620885006,"rw_base"
"533","cavjhtxfs1z091j","50",0.99999999999823,0.409570696166482,"rw_base"
"534","cavjhtxfs1z091j","50",0.99999999999823,0.409570696166482,"rw_base"
"535","cavjhtxfs1z091j","50",0.99999999999823,0.409570696166482,"rw_base"
"536","cavjhtxfs1z091j","50",0.99999999999823,0.409570696166482,"rw_base"
"537","cavjhtxfs1z091j","75",0.754999995792546,6.55970830942423e-14,"rw_base"
"538","cavjhtxfs1z091j","75",0.754999995792546,6.55970830942423e-14,"rw_base"
"539","cavjhtxfs1z091j","75",0.754999995792546,6.55970830942423e-14,"rw_base"
"540","cavjhtxfs1z091j","75",0.754999995792546,6.55970830942423e-14,"rw_base"
"541","cl4vc26ycu0woo2","25",0.239999979711966,3.48470399519658e-08,"rw_base"
"542","cl4vc26ycu0woo2","25",0.239999979711966,3.48470399519658e-08,"rw_base"
"543","cl4vc26ycu0woo2","25",0.239999979711966,3.48470399519658e-08,"rw_base"
"544","cl4vc26ycu0woo2","25",0.239999979711966,3.48470399519658e-08,"rw_base"
"545","cl4vc26ycu0woo2","50",0.499983064912192,3.38585921966818e-05,"rw_base"
"546","cl4vc26ycu0woo2","50",0.499983064912192,3.38585921966818e-05,"rw_base"
"547","cl4vc26ycu0woo2","50",0.499983064912192,3.38585921966818e-05,"rw_base"
"548","cl4vc26ycu0woo2","50",0.499983064912192,3.38585921966818e-05,"rw_base"
"549","cl4vc26ycu0woo2","75",0.765119488782777,0.057502881673966,"rw_base"
"550","cl4vc26ycu0woo2","75",0.765119488782777,0.057502881673966,"rw_base"
"551","cl4vc26ycu0woo2","75",0.765119488782777,0.057502881673966,"rw_base"
"552","cl4vc26ycu0woo2","75",0.765119488782777,0.057502881673966,"rw_base"
"553","djb1vpwld9c7hmk","25",0.228383794868563,0.0583698233368344,"rw_base"
"554","djb1vpwld9c7hmk","25",0.228383794868563,0.0583698233368344,"rw_base"
"555","djb1vpwld9c7hmk","25",0.228383794868563,0.0583698233368344,"rw_base"
"556","djb1vpwld9c7hmk","25",0.228383794868563,0.0583698233368344,"rw_base"
"557","djb1vpwld9c7hmk","50",0.5000225881474,4.51253882961544e-05,"rw_base"
"558","djb1vpwld9c7hmk","50",0.5000225881474,4.51253882961544e-05,"rw_base"
"559","djb1vpwld9c7hmk","50",0.5000225881474,4.51253882961544e-05,"rw_base"
"560","djb1vpwld9c7hmk","50",0.5000225881474,4.51253882961544e-05,"rw_base"
"561","djb1vpwld9c7hmk","75",0.750012698734681,5.0726537594172e-05,"rw_base"
"562","djb1vpwld9c7hmk","75",0.750012698734681,5.0726537594172e-05,"rw_base"
"563","djb1vpwld9c7hmk","75",0.750012698734681,5.0726537594172e-05,"rw_base"
"564","djb1vpwld9c7hmk","75",0.750012698734681,5.0726537594172e-05,"rw_base"
"565","ds2ot3x1v6q63xg","25",0.94518426850677,0.188037980871993,"rw_base"
"566","ds2ot3x1v6q63xg","25",0.94518426850677,0.188037980871993,"rw_base"
"567","ds2ot3x1v6q63xg","25",0.94518426850677,0.188037980871993,"rw_base"
"568","ds2ot3x1v6q63xg","25",0.94518426850677,0.188037980871993,"rw_base"
"569","ds2ot3x1v6q63xg","50",0.486263669188646,0.0307858485512349,"rw_base"
"570","ds2ot3x1v6q63xg","50",0.486263669188646,0.0307858485512349,"rw_base"
"571","ds2ot3x1v6q63xg","50",0.486263669188646,0.0307858485512349,"rw_base"
"572","ds2ot3x1v6q63xg","50",0.486263669188646,0.0307858485512349,"rw_base"
"573","ds2ot3x1v6q63xg","75",0.748013323318654,0.0137003195512461,"rw_base"
"574","ds2ot3x1v6q63xg","75",0.748013323318654,0.0137003195512461,"rw_base"
"575","ds2ot3x1v6q63xg","75",0.748013323318654,0.0137003195512461,"rw_base"
"576","ds2ot3x1v6q63xg","75",0.748013323318654,0.0137003195512461,"rw_base"
"577","dtua0nm03dd9yb7","25",0.17539156144114,0.0140657184089075,"rw_base"
"578","dtua0nm03dd9yb7","25",0.17539156144114,0.0140657184089075,"rw_base"
"579","dtua0nm03dd9yb7","25",0.17539156144114,0.0140657184089075,"rw_base"
"580","dtua0nm03dd9yb7","25",0.17539156144114,0.0140657184089075,"rw_base"
"581","dtua0nm03dd9yb7","50",1.5933206177099e-11,0.586535764083033,"rw_base"
"582","dtua0nm03dd9yb7","50",1.5933206177099e-11,0.586535764083033,"rw_base"
"583","dtua0nm03dd9yb7","50",1.5933206177099e-11,0.586535764083033,"rw_base"
"584","dtua0nm03dd9yb7","50",1.5933206177099e-11,0.586535764083033,"rw_base"
"585","dtua0nm03dd9yb7","75",0.690000000519102,1.38500625527966e-09,"rw_base"
"586","dtua0nm03dd9yb7","75",0.690000000519102,1.38500625527966e-09,"rw_base"
"587","dtua0nm03dd9yb7","75",0.690000000519102,1.38500625527966e-09,"rw_base"
"588","dtua0nm03dd9yb7","75",0.690000000519102,1.38500625527966e-09,"rw_base"
"589","duzv7z4jux5olpv","25",0.244999993078665,1.09309504840812e-13,"rw_base"
"590","duzv7z4jux5olpv","25",0.244999993078665,1.09309504840812e-13,"rw_base"
"591","duzv7z4jux5olpv","25",0.244999993078665,1.09309504840812e-13,"rw_base"
"592","duzv7z4jux5olpv","25",0.244999993078665,1.09309504840812e-13,"rw_base"
"593","duzv7z4jux5olpv","50",0.489999997134896,1.29058742430707e-09,"rw_base"
"594","duzv7z4jux5olpv","50",0.489999997134896,1.29058742430707e-09,"rw_base"
"595","duzv7z4jux5olpv","50",0.489999997134896,1.29058742430707e-09,"rw_base"
"596","duzv7z4jux5olpv","50",0.489999997134896,1.29058742430707e-09,"rw_base"
"597","duzv7z4jux5olpv","75",0.768598114850864,0.0561871483776895,"rw_base"
"598","duzv7z4jux5olpv","75",0.768598114850864,0.0561871483776895,"rw_base"
"599","duzv7z4jux5olpv","75",0.768598114850864,0.0561871483776895,"rw_base"
"600","duzv7z4jux5olpv","75",0.768598114850864,0.0561871483776895,"rw_base"
"601","dvywvnh6comawyk","25",0.129999998958926,1.29058742430707e-09,"rw_base"
"602","dvywvnh6comawyk","25",0.129999998958926,1.29058742430707e-09,"rw_base"
"603","dvywvnh6comawyk","25",0.129999998958926,1.29058742430707e-09,"rw_base"
"604","dvywvnh6comawyk","25",0.129999998958926,1.29058742430707e-09,"rw_base"
"605","dvywvnh6comawyk","50",0.452093509341893,0.0205754644535592,"rw_base"
"606","dvywvnh6comawyk","50",0.452093509341893,0.0205754644535592,"rw_base"
"607","dvywvnh6comawyk","50",0.452093509341893,0.0205754644535592,"rw_base"
"608","dvywvnh6comawyk","50",0.452093509341893,0.0205754644535592,"rw_base"
"609","dvywvnh6comawyk","75",0.767631232585636,0.102717281687185,"rw_base"
"610","dvywvnh6comawyk","75",0.767631232585636,0.102717281687185,"rw_base"
"611","dvywvnh6comawyk","75",0.767631232585636,0.102717281687185,"rw_base"
"612","dvywvnh6comawyk","75",0.767631232585636,0.102717281687185,"rw_base"
"613","fehlcunq37bd57x","25",0.999999998709412,1.42218392602939e-10,"rw_base"
"614","fehlcunq37bd57x","25",0.999999998709412,1.42218392602939e-10,"rw_base"
"615","fehlcunq37bd57x","25",0.999999998709412,1.42218392602939e-10,"rw_base"
"616","fehlcunq37bd57x","25",0.999999998709412,1.42218392602939e-10,"rw_base"
"617","fehlcunq37bd57x","50",0.944444444444444,0.999999997849021,"rw_base"
"618","fehlcunq37bd57x","50",0.944444444444444,0.999999997849021,"rw_base"
"619","fehlcunq37bd57x","50",0.944444444444444,0.999999997849021,"rw_base"
"620","fehlcunq37bd57x","50",0.944444444444444,0.999999997849021,"rw_base"
"621","fehlcunq37bd57x","75",0.833333333333333,0.999972715691864,"rw_base"
"622","fehlcunq37bd57x","75",0.833333333333333,0.999972715691864,"rw_base"
"623","fehlcunq37bd57x","75",0.833333333333333,0.999972715691864,"rw_base"
"624","fehlcunq37bd57x","75",0.833333333333333,0.999972715691864,"rw_base"
"625","fq39wkqs1solhdu","25",4.77995616303484e-11,0.646959421653097,"rw_base"
"626","fq39wkqs1solhdu","25",4.77995616303484e-11,0.646959421653097,"rw_base"
"627","fq39wkqs1solhdu","25",4.77995616303484e-11,0.646959421653097,"rw_base"
"628","fq39wkqs1solhdu","25",4.77995616303484e-11,0.646959421653097,"rw_base"
"629","fq39wkqs1solhdu","50",0.800000015401009,2.1509790215448e-09,"rw_base"
"630","fq39wkqs1solhdu","50",0.800000015401009,2.1509790215448e-09,"rw_base"
"631","fq39wkqs1solhdu","50",0.800000015401009,2.1509790215448e-09,"rw_base"
"632","fq39wkqs1solhdu","50",0.800000015401009,2.1509790215448e-09,"rw_base"
"633","fq39wkqs1solhdu","75",0.99999999999941,0.459484878241705,"rw_base"
"634","fq39wkqs1solhdu","75",0.99999999999941,0.459484878241705,"rw_base"
"635","fq39wkqs1solhdu","75",0.99999999999941,0.459484878241705,"rw_base"
"636","fq39wkqs1solhdu","75",0.99999999999941,0.459484878241705,"rw_base"
"637","fqnkabfbs65dy5r","25",0.265000002373567,8.37939765990916e-16,"rw_base"
"638","fqnkabfbs65dy5r","25",0.265000002373567,8.37939765990916e-16,"rw_base"
"639","fqnkabfbs65dy5r","25",0.265000002373567,8.37939765990916e-16,"rw_base"
